,name,price,total_sales_volume,month_sales_volume,month_revenue,total_revenue,rating_product,total_rating_product,inventory,monthly_event,favorite_product,discount,company,shop_name,shopee_mall,shop_total_review,total_products,response_rate,time_response,experience(unit: month),follower,store_location,special_shop,product_url,rating_rate,segmentation
59,"nokia 1110i chính hãng, điện thoại phổ thông giá rẻ nokia 1110i bảo hành 12 tháng",199000.0,60.0,60.0,11940000.0,11940000.0,5.0,3.0,39935.0,0,0,0.0,dienthoaicodocla,nokiae72zinchinhhang,0,25.0,29.0,0.17,0,18.0,2600.0,Hưng Yên,0,https://shopee.vn/Nokia-1110i-Ch%C3%ADnh-H%C3%A3ng-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ph%E1%BB%95-Th%C3%B4ng-Gi%C3%A1-R%E1%BA%BB-Nokia-1110i-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.241243428.13008961462?position=65,0.05,Ultra_Low_end
61,"[hàng chính hãng 100%] nokia1280, điện thoại nokia1280 zin chính hãng đủ phụ kiện pin sài cả tuần",224000.0,24000.0,59.0,13216000.0,5376000000.0,4.8,64.0,49949.0,1,1,0.0,TUÂN HƯNG YÊN,e72_nokia_e72_chinh_hang,0,194.0,24.0,0.57,0,5.0,4800.0,Hưng Yên,0,https://shopee.vn/-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-100-Nokia1280-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia1280-Zin-Ch%C3%ADnh-H%C3%A3ng-%C4%90%E1%BB%A7-Ph%E1%BB%A5-Ki%E1%BB%87n-Pin-S%C3%A0i-C%E1%BA%A3-Tu%E1%BA%A7n-i.434360904.9974000725?position=67,0.0026666666666666666,Ultra_Low_end
62,điện thoại xiaomi redmi k40 gaming edition ram 12g/128gb - nguyên seal,7422600.0,133.0,56.0,415665600.0,987205800.0,4.78,67.0,134.0,1,1,0.11,Mi City,mi_city,0,2000.0,341.0,0.9,0,20.0,1600.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Xiaomi-Redmi-K40-Gaming-Edition-Ram-12G-128GB-Nguy%C3%AAn-seal-i.230383794.8265804412?position=69,0.5037593984962406,Mid_to_High_end
63,"{chính hãng 100%} nokia6300 đủ màu, điện thoại nokia 6300 zin chính hãng bảo hành 12 tháng | tuân hưng yên",499000.0,11000.0,1000.0,499000000.0,5489000000.0,5.0,3.0,28973.0,0,0,0.0,dienthoaicodocla,nokiae72zinchinhhang,0,25.0,29.0,0.17,0,18.0,2600.0,Hưng Yên,0,https://shopee.vn/-Ch%C3%ADnh-H%C3%A3ng-100-nokia6300-%C4%90%E1%BB%A7-M%C3%A0u-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-6300-Zin-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-TU%C3%82N-H%C6%AFNG-Y%C3%8AN-i.241243428.8850810871?position=70,0.00027272727272727274,Ultra_Low_end
64,{rẻ vô địch}_nokia e72_điện thoại cổ nokia e72 wifi zin mới điện chính hãng bảo hành 12 tháng,599000.0,11000.0,828.0,495972000.0,6589000000.0,4.25,4.0,4171.0,0,0,0.0,dienthoaicodocla,nokiae72zinchinhhang,0,25.0,29.0,0.17,0,18.0,2600.0,Hưng Yên,0,https://shopee.vn/-R%E1%BA%BB-V%C3%B4-%C4%90%E1%BB%8Bch-_Nokia-e72_%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-C%E1%BB%95-Nokia-E72-Wifi-Zin-M%E1%BB%9Bi-%C4%90i%E1%BB%87n-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.241243428.3487956868?position=71,0.0003636363636363636,Ultra_Low_end
65,điện thoại xiaomi redmi 4a 2 sim - màn 5 inch pin tốt,570360.0,236.0,54.0,30799440.0,134604960.0,4.74,69.0,0.0,1,1,0.03,Thế Linh Store,thelinhstore,0,22000.0,500.0,0.93,0,48.0,60100.0,Nghệ An,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-4A-2-sim-M%C3%A0n-5-inch-pin-t%E1%BB%91t-i.49282974.4051529577?position=72,0.2923728813559322,Ultra_Low_end
66,"điện thoại pixel 3,ram 4/64gb,snap845,chụp ảnh siêu đẹp",2925000.0,115.0,54.0,157950000.0,336375000.0,4.74,65.0,44.0,1,1,0.0,CHAT_Mobile Store,truongvantuan62cccd4,0,724.0,84.0,0.93,0,48.0,3700.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-pixel-3-Ram-4-64Gb-snap845-ch%E1%BB%A5p-%E1%BA%A3nh-si%C3%AAu-%C4%91%E1%BA%B9p-i.30580603.8930236009?position=73,0.5652173913043478,Low_end
67,điện thoại nokia 1280 độ led đẹp 10 bóng (máy + pin + sạc),198000.0,799.0,53.0,10494000.0,158202000.0,4.64,269.0,971.0,1,1,0.28,hà bắc Store,thuythuy889,0,225000.0,250.0,0.96,1,72.0,43000.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-1280-%C4%90%E1%BB%99-Led-%C4%90%E1%BA%B9p-10-B%C3%B3ng-(M%C3%A1y-Pin-S%E1%BA%A1c)-i.1657913.375676547?position=74,0.33667083854818525,Ultra_Low_end
68,điện thoại xiaomi redmi note 10 pro chính hãng bảo hành toàn quốc 18 tháng,6899000.0,293.0,53.0,365647000.0,2021407000.0,4.93,95.0,22.0,1,1,0.0,mimedia,mimedia,0,59000.0,179.0,0.88,0,23.0,44500.0,Nam Định,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-10-Pro-ch%C3%ADnh-h%C3%A3ng-b%E1%BA%A3o-h%C3%A0nh-to%C3%A0n-qu%E1%BB%91c-18-th%C3%A1ng-i.199249933.9533668828?position=75,0.3242320819112628,Mid_end
69,điện thoại samsung galaxy m12 (4gb/64gb) - hãng phân phối chính thức,2805000.0,137.0,52.0,145860000.0,384285000.0,4.84,56.0,5.0,1,1,0.15,Trang Linh Mobile,tranglinhmobile,0,25000.0,102.0,0.96,0,72.0,5600.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-Galaxy-M12-(4GB-64GB)-H%C3%A3ng-Ph%C3%A2n-Ph%E1%BB%91i-Ch%C3%ADnh-Th%E1%BB%A9c-i.2849350.10810843653?position=76,0.40875912408759124,Low_end
70,"điện thoại 5g quốc tế giá rẻ , 16gb , 32gb, có phụ kiện fullbox , freeship",650000.0,53.0,53.0,34450000.0,34450000.0,5.0,2.0,2126.0,0,0,0.0,Hải Anh Book,haianhbook,0,29.0,3.0,0.65,0,2.0,4800.0,Nam Định,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-5g-qu%E1%BB%91c-t%E1%BA%BF-gi%C3%A1-r%E1%BA%BB-16gb-32gb-c%C3%B3-ph%E1%BB%A5-ki%E1%BB%87n-fullbox-freeship-i.498394281.12616214332?position=77,0.03773584905660377,Ultra_Low_end
71,điện thoại vsmart aris | vsmart aris pro ( 8gb+128gb ) hàng chính hãng,2475640.0000000005,118.0,50.0,123782000.00000003,292125520.00000006,4.9,61.0,9.0,1,0,0.41,MINH VƯƠNG MOBILE,minhvuongnd,0,250.0,22.0,0.95,0,36.0,1300.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Vsmart-Aris-Vsmart-Aris-Pro-(-8GB-128GB-)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.71791006.3957685760?position=79,0.5169491525423728,Low_end
72,điện thoại realme q3 pro 8/128 gb nguyên seal bảo hành 1 năm,5320300.0,259.0,51.0,271335300.0,1377957700.0,4.82,123.0,299.0,1,1,0.17,mimedia,mimedia,0,59000.0,179.0,0.88,0,23.0,44500.0,Nam Định,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Realme-Q3-Pro-8-128-Gb-nguy%C3%AAn-seal-b%E1%BA%A3o-h%C3%A0nh-1-n%C4%83m-i.199249933.3390325317?position=80,0.4749034749034749,Mid_end
73,điện thoại nokia 105 dual sim (2 sim) và 1 sim - hàng chính hãng máy cũ đã bao gồm bin + sạc,165000.0,209.0,50.0,8250000.0,34485000.0,4.76,79.0,388.0,1,1,0.0,Hải_ngân_Linh,nghiemxuanmau1988,0,527.0,40.0,0.7,0,11.0,192.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-105-Dual-SIM-(2-sim)-v%C3%A0-1-sim-H%C3%A0ng-Ch%C3%ADnh-h%C3%A3ng-m%C3%A1y-c%C5%A9-%C4%91%C3%A3-bao-g%E1%BB%93m-bin-s%E1%BA%A1c-i.345162160.8460623217?position=81,0.37799043062200954,Ultra_Low_end
74,"điện thoại nokia mini 3310 siêu nhỏ 2 sim 2 sóng,hỗ trợ blutooth ,mp3, thẻ nhớ,thay đổi giọng nói , bảo hành 12 tháng",65265.00000000001,211.0,108.0,7048620.000000001,13770915.000000002,5.0,17.0,3885.0,0,1,0.43,THUỲ DUYÊN Watch,thuyduyen.watch,0,25000.0,368.0,0.87,0,48.0,2900.0,Nam Định,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Nokia-mini-3310-si%C3%AAu-nh%E1%BB%8F-2-sim-2-s%C3%B3ng-h%E1%BB%97-tr%E1%BB%A3-blutooth-mp3-th%E1%BA%BB-nh%E1%BB%9B-thay-%C4%91%E1%BB%95i-gi%E1%BB%8Dng-n%C3%B3i-b%E1%BA%A3o-h%C3%A0nh-12-th%C3%A1ng-i.30054659.3396490654?position=82,0.08056872037914692,Ultra_Low_end
75,"điện thoại ip5 16gb cấu hình mạnh.chơi game,học zoom.vào mạng.bảo hành 12 tháng",524500.0,63.0,50.0,26225000.0,33043500.0,4.56,10.0,2793.0,1,0,0.0,Tuấn Ken Mobile,tuankenmobile03,0,22.0,10.0,0.74,0,2.0,34.0,Nam Định,0,https://shopee.vn/%C4%90i%C3%AA%CC%A3n-thoa%CC%A3i-ip5-16GB-c%C3%A2%CC%81u-hi%CC%80nh-ma%CC%A3nh.ch%C6%A1i-game-ho%CC%A3c-zoom.va%CC%80o-ma%CC%A3ng.Ba%CC%89o-ha%CC%80nh-12-tha%CC%81ng-i.498389273.13215542899?position=83,0.15873015873015872,Ultra_Low_end
76,điện thoại xiaomi redmi note 4x - miui 11 tiếng việt,970380.0000000001,16000.0,49.0,47548620.00000001,15526080000.000002,4.72,745.0,44.0,1,1,0.19,Thế Linh Store,thelinhstore,0,22000.0,500.0,0.93,0,48.0,60100.0,Nghệ An,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-Note-4X-MIUI-11-ti%E1%BA%BFng-Vi%E1%BB%87t-i.49282974.1550180834?position=84,0.0465625,Ultra_Low_end
77,điện thoại nokia 105 bản 2 sim zin chính hãng - được chọn phụ kiện khi đặt hàng,106260.0,830.0,49.0,5206740.0,88195800.0,4.81,202.0,596.0,1,1,0.08,hà bắc Store,thuythuy889,0,225000.0,250.0,0.96,1,72.0,43000.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-B%E1%BA%A3n-2-Sim-Zin-Ch%C3%ADnh-H%C3%A3ng-%C4%90%C6%B0%E1%BB%A3c-Ch%E1%BB%8Dn-Ph%E1%BB%A5-Ki%E1%BB%87n-Khi-%C4%90%E1%BA%B7t-H%C3%A0ng-i.1657913.1802173361?position=85,0.2433734939759036,Ultra_Low_end
78,"điện thoại xiaomi redmi 5 plus 2sim ram 3g/32g /ram4/64g mới chính hãng, có tiếng việt",1725000.0,720.0,49.0,84525000.0,1242000000.0,4.77,127.0,61.0,1,1,0.0,duysmartphone,anhduysmartphone,0,435.0,33.0,0.74,0,18.0,474.0,Hà Nội,1,https://shopee.vn/%C4%91i%E1%BB%87n-tho%E1%BA%A1i-Xiaomi-Redmi-5-Plus-2sim-ram-3G-32G-ram4-64g-m%E1%BB%9Bi-Ch%C3%ADnh-H%C3%A3ng-c%C3%B3-Ti%E1%BA%BFng-Vi%E1%BB%87t-i.242263416.3678508670?position=86,0.1763888888888889,Ultra_Low_end
80,"điện thoại nokia 105 bản 2017, 2019 - 1 sim or 2 sim kèm pin sạc",166250.0,315.0,48.0,7980000.0,52368750.0,4.72,102.0,173.0,1,1,0.05,hà bắc Store,thuythuy889,0,225000.0,250.0,0.96,1,72.0,43000.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-105-B%E1%BA%A3n-2017-2019-1-Sim-or-2-Sim-K%C3%A8m-Pin-S%E1%BA%A1c-i.1657913.4671213508?position=88,0.3238095238095238,Ultra_Low_end
81,điện thoại tecno pova2 (4gb+64gb) - hàng chính hãng,3394800.0,128.0,48.0,162950400.0,434534400.0,4.93,75.0,295.0,1,0,0.08,Tecno Authorized Store,tecno_authorized_store,1,220.0,4.0,1.0,0,4.0,1200.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-TECNO-POVA2-(4GB-64GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.453347243.9764742653?position=89,0.5859375,Low_end
82,điện thoại nokia 6300 chính hãng siêu bền bảo hành 18 tháng có imeil trùng,299390.0,17000.0,48.0,14370720.0,5089630000.0,4.49,216.0,4802.0,1,1,0.09,phukienvietnam_official store,linhvu130789,0,12000.0,139.0,0.92,0,35.0,9400.0,Nam Định,1,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-NOKIA-6300-CH%C3%8DNH-H%C3%83NG-SI%C3%8AU-B%E1%BB%80N-B%E1%BA%A2O-H%C3%80NH-18-TH%C3%81NG-C%C3%B3-imeil-tr%C3%B9ng-i.101299832.5442089242?position=90,0.012705882352941176,Ultra_Low_end
83,điện thoại poco x3 pro 6gb/128gb pin 5160 mah android 11 qualcomm® snapdragon™ 860 (7nm) - bảo hành 18 tháng chính hãng,5661900.0,796.0,46.0,260447400.0,4506872400.0,4.96,307.0,31.0,1,0,0.19,Lead_Digital,lead_digital,0,17000.0,62.0,0.92,0,18.0,7200.0,TP. Hồ Chí Minh,1,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-POCO-X3-Pro-6GB-128GB-pin-5160-mAh-Android-11-Qualcomm%C2%AE-Snapdragon%E2%84%A2-860-(7nm)-B%E1%BA%A3o-h%C3%A0nh-18-th%C3%A1ng-ch%C3%ADnh-h%C3%A3ng-i.252710995.9835389503?position=91,0.38567839195979897,Mid_end
84,điện thoại sony xperia xz1 64g bản nhật qt - snap 835 4g,1357840.0,12000.0,45.0,61102800.0,16294080000.0,4.82,594.0,0.0,1,1,0.12,Thế Linh Store,thelinhstore,0,22000.0,500.0,0.93,0,48.0,60100.0,Nghệ An,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-XZ1-64G-b%E1%BA%A3n-Nh%E1%BA%ADt-QT-Snap-835-4G-i.49282974.2521259776?position=93,0.0495,Ultra_Low_end
85,điện thoại vivo y51 ram 2g 16g - snap 410 màn 5.0,458720.0,65.0,44.0,20183680.0,29816800.0,4.96,23.0,0.0,1,1,0.06,Thế Linh Store,thelinhstore,0,22000.0,500.0,0.93,0,48.0,60100.0,Nghệ An,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Vivo-Y51-ram-2G-16G-Snap-410-M%C3%A0n-5.0-i.49282974.8482338206?position=94,0.35384615384615387,Ultra_Low_end
86,"điện thoại tecno pova 2 (4gb+64gb) |pin 7000 mah|6.9"" fhd | mtk helio g85 | bh 13 tháng",3750600.0,210.0,43.0,161275800.0,787626000.0,4.95,107.0,0.0,1,0,0.06,TECNO OFFICIAL STORE,tecno_official_store,1,316.0,12.0,0.93,0,5.0,60900.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Tecno-Pova-2-(4GB-64GB)-Pin-7000-mAh-6.9-FHD-MTK-Helio-G85-BH-13-Th%C3%A1ng-i.442733715.8361894676?position=95,0.5095238095238095,Low_end
87,"nokia e72 ★chính hãng 100%★ điện thoại nokia e72 bắt wifi chơi game , điện thoại phổ thông chính hãng bảo hành 12 tháng",699000.0,24000.0,43.0,30057000.0,16776000000.0,4.47,57.0,20056.0,0,1,0.0,Hệ Thống TUÂN HƯNG YÊN CHÍNH,dien_thoai_nokia_pho_thong,0,281.0,39.0,0.76,0,34.0,15400.0,Hưng Yên,1,https://shopee.vn/Nokia-e72-%E2%98%85Ch%C3%ADnh-H%C3%A3ng-100-%E2%98%85-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-E72-B%E1%BA%AFt-Wifi-Ch%C6%A1i-Game-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Ph%E1%BB%95-Th%C3%B4ng-Ch%C3%ADnh-H%C3%A3ng-B%E1%BA%A3o-H%C3%A0nh-12-Th%C3%A1ng-i.116554044.9116667246?position=96,0.002375,Ultra_Low_end
89,điện thoại oppo reno6 z 5g (8gb/128gb) - hàng chính hãng,8202599.999999999,99.0,43.0,352711799.99999994,812057399.9999999,4.95,39.0,119.0,1,0,0.07,OPPO Official Store,oppo_official_store_vn,1,56000.0,80.0,0.94,0,48.0,399400.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-OPPO-RENO6-Z-5G-(8GB-128GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.25452983.9678779700?position=98,0.3939393939393939,Mid_to_High_end
90,[rẻ vô địch] điện thoại samsung galaxy g530 chính hãng đẹp zin,363809.99999999994,251.0,41.0,14916209.999999998,91316309.99999999,4.89,96.0,28.0,1,0,0.33,vinh19922,vinh19922,0,290.0,25.0,0.97,0,34.0,3500.0,Hải Phòng,1,https://shopee.vn/-R%E1%BA%BB-V%C3%B4-%C4%90%E1%BB%8Bch-%C4%90i%E1%BB%87n-tho%E1%BA%A1i-samsung-galaxy-G530-ch%C3%ADnh-h%C3%A3ng-%C4%91%E1%BA%B9p-zin-i.113506450.4488480836?position=99,0.38247011952191234,Ultra_Low_end
91,[ tặng kèm 1 khay]máy điện thoại kích sim,269000.0,260.0,42.0,11298000.0,69940000.0,4.91,74.0,100711.0,1,0,0.0,Sim Số Đức Long,sim4g.simgiare.builong89,0,11000.0,33.0,0.92,1,36.0,2700.0,Hà Nội,1,https://shopee.vn/-T%E1%BA%B7ng-K%C3%A8m-1-Khay-M%C3%A1y-%C4%91i%E1%BB%87n-tho%E1%BA%A1i-k%C3%ADch-sim-i.66575073.3128808599?position=100,0.2846153846153846,Ultra_Low_end
92,điện thoại iphone 8 bản quốc tế mỹ zin đẹp đầy đủ các màu sắc vàng đỏ trắng & đen tương ứng bộ nhớ 64 & 256gb,2609100.0,83.0,42.0,109582200.0,216555300.0,5.0,11.0,1544.0,1,0,0.22,Thương Gia Họ Đỗ Mobile,thuonggiahodoapple,0,265.0,48.0,0.93,0,18.0,12200.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-iPhone-8-b%E1%BA%A3n-qu%E1%BB%91c-t%E1%BA%BF-M%E1%BB%B9-zin-%C4%91%E1%BA%B9p-%C4%91%E1%BA%A7y-%C4%91%E1%BB%A7-c%C3%A1c-m%C3%A0u-s%E1%BA%AFc-V%C3%A0ng-%C4%90%E1%BB%8F-Tr%E1%BA%AFng-%C4%90en-t%C6%B0%C6%A1ng-%E1%BB%A9ng-b%E1%BB%99-nh%E1%BB%9B-64-256GB-i.242140455.13120282934?position=101,0.13253012048192772,Low_end
93,"[bảo hành]điện thoại oppo a83-ram 3gb selfie cực đẹp, bảo hành 3 tháng",1197000.0,114.0,41.0,49077000.0,136458000.0,5.0,6.0,0.0,0,0,0.16,Linh Phụ kiện giá rẻ Hà Nội,phukienxinh0203,0,112.0,102.0,0.76,0,3.0,4200.0,Hà Nội,0,https://shopee.vn/-B%E1%BA%A2O-H%C3%80NH-%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Oppo-A83-Ram-3GB-Selfie-C%E1%BB%B1c-%C4%90%E1%BA%B9p-B%E1%BA%A3o-H%C3%A0nh-3-Th%C3%A1ng-i.476550666.9272039551?position=104,0.05263157894736842,Ultra_Low_end
94,"điện thoại sony xperia z5 32g, vân tay 1 chạm",918160.0,588.0,40.0,36726400.0,539878080.0,4.75,280.0,3.0,1,1,0.08,Thế Linh Store,thelinhstore,0,22000.0,500.0,0.93,0,48.0,60100.0,Nghệ An,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Sony-Xperia-Z5-32G-v%C3%A2n-tay-1-ch%E1%BA%A1m-i.49282974.1197785684?position=105,0.47619047619047616,Ultra_Low_end
95,điện thoại nokia 105(2017) ảnh thật,153000.0,61.0,40.0,6120000.0,9333000.0,4.94,18.0,398.0,0,0,0.0,conglayengao,ngocyenmobile2018,0,75.0,14.0,0.83,0,34.0,52.0,Hà Nội,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-NOKIA-105(2017)-%E1%BA%A2nh-th%E1%BA%ADt-i.110712093.9975111966?position=106,0.29508196721311475,Ultra_Low_end
96,[giá sốc] 📱điện thoại vivo y67 camera siêu nét - chơi liên quân mượt📱- giá rẻ sốc,1117800.0,76.0,40.0,44712000.0,84952800.0,5.0,4.0,1.0,0,0,0.19,Linh Phụ kiện giá rẻ Hà Nội,phukienxinh0203,0,112.0,102.0,0.76,0,3.0,4200.0,Hà Nội,0,https://shopee.vn/-GI%C3%81-S%E1%BB%90C-%F0%9F%93%B1%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Vivo-Y67-Camera-Si%C3%AAu-N%C3%A9t-ch%C6%A1i-li%C3%AAn-qu%C3%A2n-m%C6%B0%E1%BB%A3t%F0%9F%93%B1-Gi%C3%A1-r%E1%BA%BB-s%E1%BB%91c-i.476550666.8972056983?position=107,0.05263157894736842,Ultra_Low_end
97,điện thoại samsung a12 4gb/128gb - hàng chính hãng,3172540.0,733.0,38.0,120556520.0,2325471820.0,4.96,274.0,236.0,1,0,0.14,Điện Thoại Chính Hãng HồngHạnh,dienthoaichinhhanghonghanh,1,72000.0,138.0,0.98,0,23.0,246700.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Samsung-A12-4GB-128GB-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.193124085.8307440556?position=108,0.373806275579809,Low_end
98,apple iphone 12 64gb,12857299.999999998,411.0,38.0,488577399.99999994,5284350299.999999,4.95,170.0,2.0,1,0,0.33,Shopdunk Official Store,shopdunk_official_store,1,15000.0,105.0,0.98,0,15.0,50000.0,TP. Hồ Chí Minh,0,https://shopee.vn/Apple-iPhone-12-64GB-i.288286284.3264568509?position=109,0.41362530413625304,Mid_to_High_end
99,"điện thoại tecno pova 2 (6gb+128gb) |pin 7000 mah| 6.9"" fhd | mtk helio g85 | bh 13 tháng",4490000.0,344.0,38.0,170620000.0,1544560000.0,4.87,175.0,256.0,1,0,0.0,TECNO OFFICIAL STORE,tecno_official_store,1,316.0,12.0,0.93,0,5.0,60900.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Tecno-Pova-2-(6GB-128GB)-Pin-7000-mAh-6.9-FHD-MTK-Helio-G85-BH-13-Th%C3%A1ng-i.442733715.8561895304?position=110,0.5087209302325582,Mid_end
100,điện thoại tecno pova2 (6gb+128gb) - hàng chính hãng,4118400.0,159.0,36.0,148262400.0,654825600.0,4.87,93.0,90.0,1,0,0.04,Tecno Authorized Store,tecno_authorized_store,1,220.0,4.0,1.0,0,4.0,1200.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-TECNO-POVA2-(6GB-128GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.453347243.10610052826?position=111,0.5849056603773585,Mid_end
101,điện thoại 7g lock 32/128 zin đẹp 99%,2264000.0,45.0,38.0,86032000.0,101880000.0,4.6,10.0,328.0,0,0,0.0,HOÀNG KIÊN MOBILE,hoangkienmobile6886,0,265.0,36.0,0.96,0,35.0,3600.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-7G-lock-32-128-zin-%C4%91%E1%BA%B9p-99--i.107071604.13610466716?position=112,0.2222222222222222,Low_end
102,điện thoại realme c11 2021 (2gb/32gb) - hàng chính hãng,2305100.0,417.0,31.0,71458100.0,961226700.0,4.9,89.0,0.0,1,0,0.11,Realme Official Store,realme_official_storevn,1,29000.0,57.0,1.0,0,31.0,91800.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Realme-C11-2021-(2GB-32GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.130961937.8272558898?position=113,0.21342925659472423,Low_end
103,điện thoại nokia 1202 chính hãng ( cũ 99% ) cam kết máy zin + sạc,145000.0,350.0,37.0,5365000.0,50750000.0,4.59,124.0,380.0,1,1,0.0,Hải_ngân_Linh,nghiemxuanmau1988,0,527.0,40.0,0.7,0,11.0,192.0,Hà Nội,0,https://shopee.vn/%C4%90I%E1%BB%86N-THO%E1%BA%A0I-NOKIA-1202-CH%C3%8DNH-H%C3%83NG-(-C%C5%A8-99-)-cam-k%E1%BA%BFt-m%C3%A1y-zin-s%E1%BA%A1c-i.345162160.8234342183?position=114,0.35428571428571426,Ultra_Low_end
104,điện thoại samsung galaxy a12 (4gb/128gb) - hàng chính hãng,3172540.0,434.0,38.0,120556520.0,1376882360.0,4.96,151.0,504.0,1,0,0.14,Long Hưng Mobile Mall,longhung_mobile,1,27000.0,569.0,1.0,0,11.0,20800.0,Bến Tre,0,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A12-(4GB-128GB)-H%C3%A0ng-ch%C3%ADnh-h%C3%A3ng-i.331695868.7270542171?position=120,0.347926267281106,Low_end
105,điện thoại nokia 150 dual sim (2020) - hàng chính hãng,532590.0,503.0,35.0,18640650.0,267892770.0,4.89,202.0,15.0,1,0,0.18,Nokia Mobile Official Store,nokia_official_store,1,32000.0,35.0,1.0,0,36.0,10000.0,TP. Hồ Chí Minh,0,https://shopee.vn/%C4%90i%E1%BB%87n-Tho%E1%BA%A1i-Nokia-150-Dual-Sim-(2020)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-i.66829677.5353154555?position=123,0.40159045725646125,Ultra_Low_end
106,điện thoại samsung galaxy a12 (4gb/128gb) - hàng chính hãng mới 100%,3113200.0,323.0,35.0,108962000.0,1005563600.0,4.89,104.0,140.0,1,1,0.14,ĐIỆN TỬ THỦY CHI,dientuthuychi,0,37000.0,132.0,0.94,0,15.0,24500.0,Hà Nội,1,https://shopee.vn/%C4%90i%E1%BB%87n-tho%E1%BA%A1i-Samsung-Galaxy-A12-(4GB-128GB)-H%C3%A0ng-Ch%C3%ADnh-H%C3%A3ng-M%E1%BB%9Bi-100--i.281825590.3776230037?position=124,0.3219814241486068,Low_end
